id,calving.vonmises_calving.sigma_max,ocean.th.gamma_T,ocean_file,climate_file,frontal_melt.routing.parameter_a,frontal_melt.routing.parameter_b,frontal_melt.routing.power_alpha,frontal_melt.routing.power_beta,prescribed_retreat_file,stress_balance.sia.enhancement_factor,stress_balance.ssa.Glen_exponent,basal_resistance.pseudo_plastic.q,basal_yield_stress.mohr_coulomb.till_effective_fraction_overburden,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_min,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_max,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_min,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_max
74,624885.4911606719,0.00013919754667640488,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00029180580148612266,1.222884575604691,0.5095789862223549,1.489065002039329,,1.8464875,3.288591,0.88640976,0.015553592,5.6191173,42.242645,-325.19348,214.42914
75,395122.4382104997,8.825887835226295e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.000313473563878914,1.6157684752002737,0.5345869600441837,1.1569223859927962,,2.805233,3.3308694,0.6968705,0.02555539,9.4848385,44.329678,-407.2383,667.72144
76,771131.8858419084,0.00012906534694935421,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00032808598000537816,1.4485010546723691,0.682995442416428,1.5521513393317665,,2.82792,3.2803373,0.673211,0.018324394,5.207287,43.639065,-496.55853,238.72032
77,506436.98125213943,0.0001115673095525946,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002599801887519,1.6517463670236852,0.7195639510284975,1.7014495536780834,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7487519,3.3084342,0.57300526,0.01743407,6.7295403,43.028435,-573.98175,377.71915
78,362682.0338014596,0.00013851400515815706,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002496973090892247,1.2343975111126948,0.746379580590122,1.2064525140536992,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5811844,3.354358,0.8203079,0.02175197,7.911511,40.677254,-351.07208,287.3708
79,342502.76898702263,7.769460183854377e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0002840650842722084,1.066893425927439,0.508320566899314,1.3299837599000828,,2.4049633,3.2264948,0.6554256,0.021715043,7.104003,41.082897,-334.78558,421.56866
80,725346.1393100132,0.0001127729131853805,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00029128398405746413,1.1005729651275906,0.482217602453155,1.3251503796368387,,2.4877918,3.2298183,0.85114634,0.025044277,5.702433,42.34438,-254.90645,435.72906
81,394261.6851855177,9.16516555245198e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003112095816951734,1.2580947674588634,0.524633720935129,1.467657705427881,,2.6802046,3.287539,0.7799917,0.02076724,5.2084317,43.13342,-410.5113,159.24437
82,363434.0311158919,9.317094483734511e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00026892216244963935,1.213864876341196,0.351280781117532,1.6108306914497827,pism_g450m_frontretreat_calfin_1972_2019.nc,3.0447721,3.2892466,0.6952891,0.028802466,6.649615,40.79024,-262.4747,618.504
83,385651.24338326475,0.00014861061962559094,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031797158873420154,1.1071525614388136,0.8026707782397111,1.739720227263088,,3.083146,3.2716775,0.64774704,0.020353287,8.462589,41.7615,-279.83554,182.98315
84,339506.750735162,7.515455555071933e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003121409443232511,1.092849265719293,0.7959557582821211,1.4199780056559632,pism_g450m_frontretreat_calfin_1972_2019.nc,2.753278,3.307473,0.76200217,0.02000958,8.103864,44.176735,-348.2197,408.21912
85,706369.520303464,0.00010150532549032352,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002746751695897735,1.3142646249518666,0.7575788668276913,1.4332908024553415,,2.7234182,3.2992234,0.65248096,0.018604748,7.4985833,43.287376,-390.48206,408.70782
86,659553.9270318317,9.290944867847018e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00027755597731775024,1.3449923457611224,0.8100338645506886,1.5935475119688653,,3.0490873,3.3051114,0.6017142,0.022977944,10.259415,43.51665,-480.33395,451.40567
87,543917.5131210105,9.213266517239872e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00035061304606997135,1.5144075285912688,0.34795098940186264,1.6653966556070188,,2.66434,3.2885206,0.65138215,0.01997264,5.308177,42.556,-379.47095,230.6423
88,305826.07024183124,0.0001097745370698622,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00026656586883577375,1.4171848141386238,0.5123813685472505,1.6690972105523991,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8946025,3.3041685,0.77341557,0.017207474,6.9811997,44.54754,-313.36334,182.79236
89,709190.319220352,0.00011365038761110035,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003078285791074971,1.6604195218237487,0.5365526257822704,1.6095000836316131,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5631912,3.341874,0.77559096,0.0231693,9.596659,42.045677,-274.15085,450.94543
90,504315.21632885427,0.0001028534279771506,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002682742796130058,1.6614338770900163,0.4253009902680286,1.3139362761244,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7311518,3.3047194,0.9336168,0.014765671,6.6494083,44.436317,-406.20343,285.27887
91,681784.203570039,0.00012886922624398363,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00035100782591469126,1.1614365649360088,0.6138641953262323,1.7546847040801583,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8461196,3.3278985,0.7324064,0.016600871,7.79929,41.487045,-453.35043,135.76782
92,629693.4707990246,0.00014133942761314133,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002789816974588317,1.3233353752588817,0.3858356022248359,1.3454224779007273,pism_g450m_frontretreat_calfin_1972_2019.nc,1.8882108,3.301236,0.7514914,0.015419849,7.045673,41.01874,-535.7667,379.02615
93,424686.8456481086,0.00013984945973821163,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00032135560325992536,1.0755262819899876,0.4468719583847749,1.771960997858413,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7046704,3.2920773,0.7783941,0.01620992,9.640727,44.320778,-354.04358,67.36885
94,351382.4914334818,0.00013232290069428083,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00028411520599632166,1.0403539867338645,0.3782697339183221,1.3437553146329506,pism_g450m_frontretreat_calfin_1972_2019.nc,2.4162257,3.3554704,0.9056982,0.014896233,11.375773,42.163647,-205.06502,149.29633
95,607233.3119667228,0.0001410896990235485,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031291051820665154,1.0122574178526949,0.5401235039829532,1.3002135971050428,pism_g450m_frontretreat_calfin_1972_2019.nc,2.590986,3.3058236,0.70240784,0.019759376,6.5710745,41.363495,-272.49417,231.01457
96,385159.95403650374,0.00011205500798573836,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003284865740582041,1.5623334501122883,0.7666014719794036,1.251354209589725,,3.069161,3.2873068,0.8067882,0.019440293,7.6355076,42.531067,-242.24062,136.78018
97,787693.258411831,0.00011861951538265459,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003010022666509718,1.371919368190988,0.8393699021224157,1.3025513219378348,pism_g450m_frontretreat_calfin_1972_2019.nc,3.119689,3.336698,0.75028527,0.018691253,13.866623,44.328045,-150.15335,221.02678
98,558400.8842331234,0.00013012280874709293,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003254647028469784,1.5545191879269145,0.5854694439071201,1.59218056060296,,2.7100475,3.3405964,0.7849758,0.015397154,6.4301567,43.649986,-505.16266,235.98247
99,767246.6205182199,0.00011308452000686792,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00024439544997067027,1.3479158322766538,0.35945265164819273,1.7843701673921477,,2.3015525,3.3160212,0.81708735,0.013328684,7.0215945,43.39588,-414.7992,124.93334
100,476487.2088288222,0.00012740984789091797,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00028432538130822684,1.3815276944568464,0.5381225674182238,1.7709175136366437,,2.7536948,3.2275796,0.76878464,0.016653715,9.077584,43.486614,-284.70682,236.10341
101,588523.186080917,0.00011747528156433708,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002982176365846592,1.4037957900882316,0.3668724338774921,1.589793204826358,pism_g450m_frontretreat_calfin_1972_2019.nc,3.0464787,3.2228885,0.80418766,0.025116118,5.115843,43.587402,-271.39667,468.92487
102,506003.247248082,0.00012735812441876392,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002541961899534842,1.6982111917078058,0.33117729079444824,1.2861586678249783,,2.6676855,3.2625825,0.6401399,0.022212218,7.196742,41.65396,-360.27383,394.6866
103,694541.7145607579,0.0001075174373109421,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00028275306997372615,1.0486442568343883,0.4195081596490975,1.2778133282061004,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5829947,3.2918272,0.73575777,0.016335076,8.801104,42.48492,-340.31863,136.12975
104,702685.0179532841,0.0001427227563615606,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00033379895332159046,1.2588599005508265,0.30325279460769694,1.3310446624568661,,2.679574,3.3649359,0.72415876,0.017045477,5.823244,41.895073,-428.74933,111.80113
105,485831.76777724293,7.715479927506714e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003443767607465982,1.4903117548246734,0.817940433068276,1.2912724273376313,,2.1518652,3.309085,0.6383986,0.017416291,8.796744,42.606743,-327.8825,226.03915
106,786816.8734834078,0.00012933666370125956,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00032146160790559857,1.3286232208321416,0.30633233277035576,1.6018631589217653,,2.8469806,3.2022815,0.6508636,0.026153797,5.7744412,44.577785,-349.73166,586.14136
107,566832.7780489558,8.746718768140938e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003581649436926657,1.340860817107394,0.7005125457229681,1.121907584436023,pism_g450m_frontretreat_calfin_1972_2019.nc,2.675634,3.355496,0.80218005,0.015998716,8.1905365,43.28411,-406.58948,160.26054
108,362477.4125507526,8.174156997757964e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00033007799083759255,1.3728495720967304,0.3454605883378135,1.7464008694720228,,2.7113578,3.3271992,0.82288253,0.014564989,7.4976516,41.63119,-272.81772,127.00621
109,418209.7604112369,0.00011951943539356111,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00035182633992553343,1.3676912269091805,0.5990349414145881,1.399739607831344,,2.8915355,3.2896743,0.75152737,0.015877085,11.285014,43.309555,-305.49716,79.37794
110,420989.5982160263,0.00011220141543373459,MAR3.9_CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003216467606092947,1.1276193118839442,0.4044134845174589,1.5190167364435088,pism_g450m_frontretreat_calfin_1972_2019.nc,2.617756,3.3329508,0.87532675,0.01918326,5.887614,41.309624,-321.55124,78.44992
111,572393.0979033032,0.00013506933628468768,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.000297222957035141,1.5946036065973033,0.7321960452399765,1.4750963082934752,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7836788,3.287233,0.71406305,0.017770968,9.455629,44.699936,-333.13177,416.16113
112,499420.7092521603,8.424162093196059e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003049619411008555,1.1655693158023621,0.5728992265494341,1.7964360237806973,pism_g450m_frontretreat_calfin_1972_2019.nc,1.9445752,3.3606453,0.7770538,0.010542979,8.96262,43.736427,-403.7211,112.69265
113,553868.942242751,7.882818692108837e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00024321364019216248,1.0055379332839667,0.4285253501175045,1.301912463008082,,3.0143864,3.3050444,0.69926405,0.025849909,7.7023883,40.42049,-307.7152,421.97333
114,728840.5571253553,8.589479844838079e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00035764648636420063,1.0449085228497916,0.31770947806948757,1.5825731865754138,pism_g450m_frontretreat_calfin_1972_2019.nc,2.2153282,3.227452,0.73074275,0.018784264,5.844784,40.76606,-413.78348,309.5478
115,600904.5181187532,7.885433796327291e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003295583373457915,1.2771264005608063,0.6175881814661885,1.2597200975276395,pism_g450m_frontretreat_calfin_1972_2019.nc,3.0808592,3.3183527,0.68136406,0.017948762,5.4058876,44.524796,-422.55203,86.5599
116,472720.4986273315,8.975143886143458e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00027294125403455887,1.6578449558950001,0.8475464157614703,1.2973493678988015,,3.3184412,3.3431482,0.5974954,0.023948602,6.4408383,41.580624,-423.71878,230.432
117,621146.8609676587,8.686184588115078e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024977763788519526,1.1453118793858843,0.5032301040041267,1.6860264022148308,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8223577,3.3186407,0.76803035,0.015880585,12.149619,42.53097,-240.47533,294.26495
118,479214.1164907275,9.896593052932842e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00030254270981223486,1.1370084482386391,0.53983469022448,1.5721516028265712,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5782669,3.3003953,0.7411786,0.02581626,5.257685,43.669422,-421.5125,726.4206
119,734764.5213992016,0.00014781350865522694,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00029477271216291854,1.689887007331555,0.5959409045032853,1.277386569276749,,2.6936138,3.256679,0.7206967,0.02323879,6.2715516,41.983532,-220.5969,265.78592
120,491698.3632754589,8.666832772709232e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003421159587572752,1.3494212634463674,0.3825319873999595,1.7696107155397929,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5439909,3.2709236,0.72374517,0.019104348,7.3817706,43.962852,-441.9134,258.52756
121,629069.586236509,9.482306897604553e-05,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00035835829445092266,1.4669134933331311,0.3449865201833412,1.59625407775648,,2.3626719,3.269116,0.75772893,0.017067598,5.99831,42.384594,-367.55707,163.34467
122,467507.0557733735,0.00014304291633625185,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.000284602487915267,1.230934769095237,0.6491382723883319,1.1987040116758023,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5808437,3.3268585,0.63693917,0.018734543,8.885849,41.20571,-350.94324,128.4949
123,465559.47267635603,0.0001356127229201607,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00029214246523691655,1.204540159920599,0.5548211544051362,1.6193905068091885,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5010347,3.2643979,0.5751987,0.017408341,9.9283,42.143635,-466.4226,319.9312
124,743441.2632277391,0.00014670128637608623,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0003467334099867862,1.2470856967920325,0.3751261527808301,1.3702447198805567,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3235543,3.301735,0.5478419,0.021060066,9.501779,40.97577,-567.1305,501.2656
125,556449.6542916403,7.622700421789123e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002660233486576552,1.6905321916089835,0.7280235841784097,1.755489156111282,,2.5800993,3.2800333,0.65895903,0.021290815,9.562262,42.73592,-452.48376,434.46198
126,667005.9975295708,0.00013529450310932096,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003543865627323587,1.274652850399438,0.48383138899842637,1.7443224274962112,pism_g450m_frontretreat_calfin_1972_2019.nc,2.895999,3.2875423,0.55362093,0.020873321,5.833068,41.434967,-436.22052,251.79982
127,421723.18800845824,0.00012864839684534633,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030592918716106847,1.4149723480948067,0.46367197265479276,1.222745588910105,,1.8779538,3.323428,0.91489357,0.012171529,7.8971114,42.905205,-380.08746,113.62438
128,653160.750482579,9.333265988413595e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00034870229386673845,1.48305995563631,0.499893023526484,1.3272479551995917,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5695612,3.3761885,0.85241973,0.019611014,7.674036,40.631947,-315.103,154.40979
129,709538.3973194135,8.360430732416798e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002712394843829189,1.6417754926989263,0.5638558959126334,1.5376143792865011,,1.9826406,3.2849336,0.74098825,0.011398892,5.483075,43.54936,-507.8371,206.96463
130,650405.4040380483,0.00011152844108721122,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.000332283394626793,1.075019859566623,0.32492998598075507,1.3070014342939,,2.5480247,3.3060749,0.78428316,0.021037074,5.8963847,43.53738,-447.51364,586.2136
131,347196.56557719415,9.868000354068166e-05,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002439791924483428,1.1740921135235918,0.7988951771396822,1.4137933627406292,,3.0074992,3.2519624,0.76127297,0.018844133,6.358053,41.058315,-272.57568,130.87227
132,645695.9126728112,0.00011429639239024541,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0002542671061875735,1.361507978312661,0.6259796570307687,1.4591275013339589,,2.8617902,3.2714577,0.75599647,0.021211924,5.3818126,40.444374,-508.10083,445.99084
133,672678.9508171424,0.0001139741529141779,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00035359759895035365,1.3622970276342525,0.7186710206687452,1.36896841537116,pism_g450m_frontretreat_calfin_1972_2019.nc,2.204536,3.3467574,0.719823,0.01704015,9.155155,44.897945,-527.88995,536.3147
134,490411.768378133,0.00010982034742331904,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003185017367492727,1.6485706008493692,0.31048626297687415,1.5536080628725841,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5780706,3.2221215,0.7569388,0.017610827,9.308251,43.73819,-179.10881,74.32922
135,311300.12923019007,0.00011506134371268268,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00033033230252335025,1.519159330162303,0.5573387656283673,1.2716832052227454,,2.7415855,3.3281333,0.5802237,0.021025967,8.76055,43.1738,-465.85184,380.14148
136,438590.152086525,0.00013299130871929538,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00029448115038469133,1.4872823542556037,0.4187038505149312,1.6047705381508974,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3876944,3.320598,0.7238725,0.012874145,5.541761,44.0117,-427.1481,176.25395
137,623177.7407558009,0.00012982428212706217,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002485246202494912,1.6018687389373492,0.5470964261657945,1.2704944622833159,,2.9063714,3.3477116,0.6771747,0.018555585,5.4406548,42.152977,-527.3184,181.48141
138,352842.41345514805,8.927955924033917e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.0003436017640281493,1.599984230683365,0.6958308908580222,1.1849168503781198,,2.6995022,3.2801225,0.7822387,0.018422911,5.091927,41.46456,-451.69864,272.13293
139,577259.8499141497,0.00010712030051098305,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024409620295990787,1.544812389883957,0.5972103426630357,1.3276480073810106,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6663406,3.2377272,0.7795513,0.022322046,6.676087,43.252796,-385.2153,597.23694
140,649959.8211377736,8.181909295023517e-05,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002487958779886545,1.2082974909491653,0.3998314218268497,1.4398509307326806,,2.4945495,3.2964058,0.54013485,0.018493878,9.23143,41.510876,-434.1306,212.12903
141,567221.847126475,0.00013183222022618093,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00032592657705759077,1.5274187633218261,0.5255539023774063,1.6986355829028308,,2.5590265,3.2486777,0.7742852,0.024901226,5.8955584,41.939774,-321.23227,503.16455
142,570205.1634327224,8.455042483274461e-05,MAR3.9_UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,MARv3.14-monthly-ERA5_1940_2023.nc,0.00030520969708735564,1.296801864894433,0.7383832917633509,1.6898050994973461,,2.54377,3.2952492,0.8696757,0.015164941,9.563384,44.581917,-292.0147,217.6606
143,641257.1321262533,0.00010212735805349645,MAR3.9_NorESM1-M_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002990701573791165,1.6479540367761365,0.44193995354787274,1.667914619943791,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5737653,3.3049252,0.8622957,0.020442536,7.328328,42.191788,-357.55627,291.22433
144,612821.9519891257,0.00010667854739080595,MAR3.9_HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00028155789224651624,1.4447107557580212,0.6059141641898315,1.6416690842200246,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7098227,3.2784083,0.8139684,0.024687668,7.193471,43.198883,-209.54193,521.3089
